ID;code;Valley;Station;Range;Altitude;Species;DD;Year;harv_num;harv;Date;Ntot1;Ntot;Mtot;oneacorn;VH;H;SH;tot_Germ;M_Germ;N_Germ;rate_Germ
Lu08Qu009_259_20;Lu08Qu009;Luz;Papillon;800;803;Quercus;259;2020;1;258;15/09/2020;8;8;4.22;0.5275;233;10.3;29.54;8;4.22;NA;NA
Lu08Qu014_259_20;Lu08Qu014;Luz;Papillon;800;803;Quercus;259;2020;1;258;15/09/2020;0;0;0;NA;199;10.3;43.13;0;NA;NA;NA
Lu08Qu018_259_20;Lu08Qu018;Luz;Papillon;800;803;Quercus;259;2020;1;258;15/09/2020;0;0;0;NA;254;10.5;28.1;0;NA;NA;NA
Lu12Qu001_259_20;Lu12Qu001;Luz;Gedre-Bas;1200;1235;Quercus;259;2020;1;258;15/09/2020;175.1416431;188.1416431;64.65;0.369129802;1479;17.5;96.84;25;11.65;NA;NA
Lu12Qu008_259_20;Lu12Qu008;Luz;Gedre-Bas;1200;1235;Quercus;259;2020;1;258;15/09/2020;225;240;86.44;0.384177778;178;14;49.61;25;17.84;NA;NA
Lu12Qu010_259_20;Lu12Qu010;Luz;Gedre-Bas;1200;1235;Quercus;259;2020;1;258;15/09/2020;14;14;24.07;1.719285714;103;21;48.5;14;24.07;NA;NA
Lu16Qu036_260_20;Lu16Qu036;Luz;Peguere;1600;1630;Quercus;260;2020;1;258;16/09/2020;0;0;0;NA;801.97;13.1;74.95;0;NA;NA;NA
Lu16Qu037_260_20;Lu16Qu037;Luz;Peguere;1600;1630;Quercus;260;2020;1;258;16/09/2020;0;0;0;NA;760.08;14.56;54.88;0;NA;NA;NA
Lu16Qu038_260_20;Lu16Qu038;Luz;Peguere;1600;1630;Quercus;260;2020;1;258;16/09/2020;0;0;0;NA;62.77;5.87;10.69;0;NA;NA;NA
Os01Qu004_258_20;Os01Qu004;Ossau;Josbaig;100;259;Quercus;258;2020;1;258;14/09/2020;1157.676709;1157.676709;1010.01;0.872445642;2901.46;32;163.97;25;32.51;NA;NA
Os01Qu010_258_20;Os01Qu010;Ossau;Josbaig;100;259;Quercus;258;2020;1;258;14/09/2020;294.5121951;294.5121951;398.59;1.353390476;1225;26.5;172.07;25;44.99;NA;NA
Os01Qu018_258_20;Os01Qu018;Ossau;Josbaig;100;259;Quercus;258;2020;1;258;14/09/2020;28;28;26.82;0.957857143;632;14.5;61.86;21;20.82;NA;NA
Os04Qu003_258_20;Os04Qu003;Ossau;Bager;400;422;Quercus;258;2020;1;258;14/09/2020;4859.875091;4864.875091;6702.53;1.379156845;2518;35;164.14;24;43.53;NA;NA
Os04Qu006_258_20;Os04Qu006;Ossau;Bager;400;422;Quercus;258;2020;1;258;14/09/2020;20;20;19.5;0.975;96;31;33.34;11;16.5;NA;NA
Os04Qu024_258_20;Os04Qu024;Ossau;Bager;400;422;Quercus;258;2020;1;258;14/09/2020;381.5964912;384.5964912;232.63;0.609623006;337;27.8;80.63;23;28.23;NA;NA
Os08Qu008_258_20;Os08Qu008;Ossau;Le-Hourcq;800;841;Quercus;258;2020;1;258;14/09/2020;80;114;48.42;0.60525;661.85;25;57.34;21;20.82;NA;NA
Os08Qu010_258_20;Os08Qu010;Ossau;Le-Hourcq;800;841;Quercus;258;2020;1;258;14/09/2020;0;1;0;NA;1060.25;30.1;54.65;0;NA;NA;NA
Os08Qu022_258_20;Os08Qu022;Ossau;Le-Hourcq;800;841;Quercus;258;2020;1;258;14/09/2020;16;16;7.79;0.486875;653.27;24.75;49.3;16;7.79;NA;NA
Os12Qu002_258_20;Os12Qu002;Ossau;Gabas;1200;1194;Quercus;258;2020;1;258;14/09/2020;0;0;0;NA;213.31;14.3;56.48;0;NA;NA;NA
Os12Qu012_258_20;Os12Qu012;Ossau;Gabas;1200;1194;Quercus;258;2020;1;258;14/09/2020;0;0;0;NA;58.77;4.8;12.5;0;NA;NA;NA
Os12Qu013_258_20;Os12Qu013;Ossau;Gabas;1200;1194;Quercus;258;2020;1;258;14/09/2020;4;4;0.78;0.195;188;9.6;24.1;4;0.78;NA;NA
Os16Qu001_258_20;Os16Qu001;Ossau;Artouste;1600;1614;Quercus;258;2020;1;258;14/09/2020;0;0;0;NA;69.79;3;17.89;0;NA;NA;NA
Os16Qu004_258_20;Os16Qu004;Ossau;Artouste;1600;1614;Quercus;258;2020;1;258;14/09/2020;0;0;0;NA;157.12;5.2;31.42;0;NA;NA;NA
Os16Qu010_258_20;Os16Qu010;Ossau;Artouste;1600;1614;Quercus;258;2020;1;258;14/09/2020;0;0;0;NA;116.11;15.8;15.38;0;NA;NA;NA
Lu01Qu012_272_20;Lu01Qu012;Luz;Laveyron;100;131;Quercus;272;2020;2;272;28/09/2020;855.6268657;859.6268657;1469.87;1.717886685;4197;25.8;218.5;25;78.57;5;0.2
Lu01Qu038_272_20;Lu01Qu038;Luz;Laveyron;100;131;Quercus;272;2020;2;272;28/09/2020;2293.43292;2296.43292;2060.29;0.898343257;1002;23.5;180.31;25;48.19;0;0
Lu01Qu071_272_20;Lu01Qu071;Luz;Laveyron;100;131;Quercus;272;2020;2;272;28/09/2020;128.346856;129.346856;156.35;1.218183327;416;27.4;83.69;25;54.45;3;0.12
Lu03Qu011_272_20;Lu03Qu011;Luz;Ibos;300;387;Quercus;272;2020;2;272;28/09/2020;2;2;9.69;4.845;402;25.4;46.21;2;9.69;1;0.5
Lu03Qu020_272_20;Lu03Qu020;Luz;Ibos;300;387;Quercus;272;2020;2;272;28/09/2020;19;19;23.36;1.229473684;444;27;78.35;19;23.36;0;0
Lu03Qu050_272_20;Lu03Qu050;Luz;Ibos;300;387;Quercus;272;2020;2;272;28/09/2020;13;13;27.78;2.136923077;981;31;99.87;13;27.78;1;0.076923077
Lu08Qu009_274_20;Lu08Qu009;Luz;Papillon;800;803;Quercus;274;2020;2;272;30/09/2020;14;14;9.17;0.655;233;10.3;29.54;14;9.17;0;0
Lu08Qu014_274_20;Lu08Qu014;Luz;Papillon;800;803;Quercus;274;2020;2;272;30/09/2020;0;0;0;NA;199;10.3;43.13;0;NA;NA;NA
Lu08Qu018_274_20;Lu08Qu018;Luz;Papillon;800;803;Quercus;274;2020;2;272;30/09/2020;2;2;4.2;2.1;254;10.5;28.1;2;4.2;0;0
Lu12Qu001_274_20;Lu12Qu001;Luz;Gedre-Bas;1200;1235;Quercus;274;2020;2;272;30/09/2020;971.2365591;1011.236559;566.09;0.582854913;1479;17.5;96.84;25;38.09;0;0
Lu12Qu008_274_20;Lu12Qu008;Luz;Gedre-Bas;1200;1235;Quercus;274;2020;2;272;30/09/2020;1030.590062;1062.590062;522.41;0.506903782;178;14;49.61;25;36.71;0;0
Lu12Qu010_274_20;Lu12Qu010;Luz;Gedre-Bas;1200;1235;Quercus;274;2020;2;272;30/09/2020;197.5694444;266.5694444;75.28;0.38103058;103;21;48.5;25;25.58;0;0
Lu16Qu036_273_20;Lu16Qu036;Luz;Peguere;1600;1630;Quercus;273;2020;2;272;29/09/2020;0;0;0;NA;801.97;13.1;74.95;0;NA;NA;NA
Lu16Qu037_273_20;Lu16Qu037;Luz;Peguere;1600;1630;Quercus;273;2020;2;272;29/09/2020;6;6;0;0;760.08;14.56;54.88;6;NA;0;0
Lu16Qu038_273_20;Lu16Qu038;Luz;Peguere;1600;1630;Quercus;273;2020;2;272;29/09/2020;0;0;0;NA;62.77;5.87;10.69;0;NA;NA;NA
Os01Qu004_269_20;Os01Qu004;Ossau;Josbaig;100;259;Quercus;269;2020;2;272;25/09/2020;1759.688794;1807.688794;2508.86;1.425740738;2901.46;32;163.97;24;77.16;1;0.041666667
Os01Qu010_269_20;Os01Qu010;Ossau;Josbaig;100;259;Quercus;269;2020;2;272;25/09/2020;428.4815212;431.4815212;829.16;1.935112622;1225;26.5;172.07;25;75.86;4;0.16
Os01Qu018_269_20;Os01Qu018;Ossau;Josbaig;100;259;Quercus;269;2020;2;272;25/09/2020;97;98;199.37;2.055360825;632;14.5;61.86;25;96.27;4;0.16
Os04Qu003_269_20;Os04Qu003;Ossau;Bager;400;422;Quercus;269;2020;2;272;25/09/2020;4445.75172;4471.75172;8437.1;1.89778929;2518;35;164.14;25;86.3;1;0.04
Os04Qu006_269_20;Os04Qu006;Ossau;Bager;400;422;Quercus;269;2020;2;272;25/09/2020;57;57;73.08;1.282105263;96;31;33.34;25;73.08;5;0.2
Os04Qu024_269_20;Os04Qu024;Ossau;Bager;400;422;Quercus;269;2020;2;272;25/09/2020;750.6454389;750.6454389;929.45;1.238201089;337;27.8;80.63;25;86.05;7;0.28
Os08Qu008_269_20;Os08Qu008;Ossau;Le-Hourcq;800;841;Quercus;269;2020;2;272;25/09/2020;69;77;47.97;0.695217391;661.85;25;57.34;25;30.67;0;0
Os08Qu010_269_20;Os08Qu010;Ossau;Le-Hourcq;800;841;Quercus;269;2020;2;272;25/09/2020;0;0;0;NA;1060.25;30.1;54.65;0;NA;NA;NA
Os08Qu022_269_20;Os08Qu022;Ossau;Le-Hourcq;800;841;Quercus;269;2020;2;272;25/09/2020;13;13;14.7;1.130769231;653.27;24.75;49.3;13;14.7;0;0
Os12Qu002_269_20;Os12Qu002;Ossau;Gabas;1200;1194;Quercus;269;2020;2;272;25/09/2020;0;0;0;NA;213.31;14.3;56.48;0;NA;NA;NA
Os12Qu012_269_20;Os12Qu012;Ossau;Gabas;1200;1194;Quercus;269;2020;2;272;25/09/2020;26;26;5.7;0.219230769;58.77;4.8;12.5;0;NA;NA;NA
Os12Qu013_269_20;Os12Qu013;Ossau;Gabas;1200;1194;Quercus;269;2020;2;272;25/09/2020;112.2807018;112.2807018;19.2;0.171;188;9.6;24.1;0;NA;NA;NA
Os16Qu001_269_20;Os16Qu001;Ossau;Artouste;1600;1614;Quercus;269;2020;2;272;25/09/2020;0;0;0;NA;69.79;3;17.89;0;NA;NA;NA
Os16Qu004_269_20;Os16Qu004;Ossau;Artouste;1600;1614;Quercus;269;2020;2;272;25/09/2020;0;0;0;NA;157.12;5.2;31.42;0;NA;NA;NA
Os16Qu010_269_20;Os16Qu010;Ossau;Artouste;1600;1614;Quercus;269;2020;2;272;25/09/2020;0;0;0;NA;116.11;15.8;15.38;0;NA;NA;NA
Lu01Qu012_286_20;Lu01Qu012;Luz;Laveyron;100;131;Quercus;286;2020;3;286;12/10/2020;525.8928571;531.8928571;1046.31;1.989587776;4197;25.8;218.5;25;92.61;14;0.56
Lu01Qu038_286_20;Lu01Qu038;Luz;Laveyron;100;131;Quercus;286;2020;3;286;12/10/2020;1102.828398;1106.828398;1489.08;1.350237265;1002;23.5;180.31;25;69.58;20;0.8
Lu01Qu071_286_20;Lu01Qu071;Luz;Laveyron;100;131;Quercus;286;2020;3;286;12/10/2020;411.4565588;412.4565588;523.13;1.27141004;416;27.4;83.69;25;69.43;15;0.6
Lu03Qu011_286_20;Lu03Qu011;Luz;Ibos;300;387;Quercus;286;2020;3;286;12/10/2020;10;10;17.79;1.779;402;25.4;46.21;10;17.79;4;0.4
Lu03Qu020_286_20;Lu03Qu020;Luz;Ibos;300;387;Quercus;286;2020;3;286;12/10/2020;0;0;0;NA;444;27;78.35;0;NA;NA;NA
Lu03Qu050_286_20;Lu03Qu050;Luz;Ibos;300;387;Quercus;286;2020;3;286;12/10/2020;8;8;18.64;2.33;981;31;99.87;8;18.64;3;0.375
Lu08Qu009_288_20;Lu08Qu009;Luz;Papillon;800;803;Quercus;288;2020;3;286;14/10/2020;11;11;5.74;0.521818182;233;10.3;29.54;11;5.74;0;0
Lu08Qu014_288_20;Lu08Qu014;Luz;Papillon;800;803;Quercus;288;2020;3;286;14/10/2020;1;1;0.32;0.32;199;10.3;43.13;1;0.32;0;0
Lu08Qu018_288_20;Lu08Qu018;Luz;Papillon;800;803;Quercus;288;2020;3;286;14/10/2020;7;7;4.58;0.654285714;254;10.5;28.1;7;4.58;2;0.285714286
Lu12Qu001_287_20;Lu12Qu001;Luz;Gedre-Bas;1200;1235;Quercus;287;2020;3;286;13/10/2020;654.7153025;669.7153025;390.67;0.596702106;1479;17.5;96.84;25;36.77;9;0.36
Lu12Qu008_287_20;Lu12Qu008;Luz;Gedre-Bas;1200;1235;Quercus;287;2020;3;286;13/10/2020;456.5492958;512.5492958;354.82;0.77717785;178;14;49.61;25;48.42;2;0.08
Lu12Qu010_287_20;Lu12Qu010;Luz;Gedre-Bas;1200;1235;Quercus;287;2020;3;286;13/10/2020;276.3853904;336.3853904;133.12;0.481646298;103;21;48.5;25;33.32;13;0.52
Lu16Qu036_287_20;Lu16Qu036;Luz;Peguere;1600;1630;Quercus;287;2020;3;286;13/10/2020;0;0;0;NA;801.97;13.1;74.95;0;NA;NA;NA
Lu16Qu037_287_20;Lu16Qu037;Luz;Peguere;1600;1630;Quercus;287;2020;3;286;13/10/2020;11;11;7.78;0.707272727;760.08;14.56;54.88;11;7.78;1;0.090909091
Lu16Qu038_287_20;Lu16Qu038;Luz;Peguere;1600;1630;Quercus;287;2020;3;286;13/10/2020;0;0;0;NA;62.77;5.87;10.69;0;NA;NA;NA
Os01Qu004_286_20;Os01Qu004;Ossau;Josbaig;100;259;Quercus;286;2020;3;286;12/10/2020;2467.063937;2489.063937;4426.74;1.794335337;2901.46;32;163.97;25;72.54;3;0.12
Os01Qu010_286_20;Os01Qu010;Ossau;Josbaig;100;259;Quercus;286;2020;3;286;12/10/2020;420.9774436;420.9774436;1142.09;2.712948205;1225;26.5;172.07;25;88.79;15;0.6
Os01Qu018_286_20;Os01Qu018;Ossau;Josbaig;100;259;Quercus;286;2020;3;286;12/10/2020;102;102;215.01;2.107941176;632;14.5;61.86;25;59.71;8;0.32
Os04Qu003_286_20;Os04Qu003;Ossau;Bager;400;422;Quercus;286;2020;3;286;12/10/2020;1494.394642;1502.394642;7071.27;4.731862522;2518;35;164.14;25;104.87;18;0.72
Os04Qu006_286_20;Os04Qu006;Ossau;Bager;400;422;Quercus;286;2020;3;286;12/10/2020;38;38;146.08;3.844210526;96;31;33.34;25;128.68;24;0.96
Os04Qu024_286_20;Os04Qu024;Ossau;Bager;400;422;Quercus;286;2020;3;286;12/10/2020;943.0576631;943.0576631;1258.5;1.334488918;337;27.8;80.63;25;48.5;18;0.72
Os08Qu008_286_20;Os08Qu008;Ossau;Le-Hourcq;800;841;Quercus;286;2020;3;286;12/10/2020;40;47;34.78;0.8695;661.85;25;57.34;23;26.48;11;0.47826087
Os08Qu010_286_20;Os08Qu010;Ossau;Le-Hourcq;800;841;Quercus;286;2020;3;286;12/10/2020;2;2;2.1;1.05;1060.25;30.1;54.65;2;2.1;0;0
Os08Qu022_286_20;Os08Qu022;Ossau;Le-Hourcq;800;841;Quercus;286;2020;3;286;12/10/2020;42;43;37.23;0.886428571;653.27;24.75;49.3;25;24.53;4;0.16
Os12Qu002_286_20;Os12Qu002;Ossau;Gabas;1200;1194;Quercus;286;2020;3;286;12/10/2020;70;73;15.6;0.222857143;213.31;14.3;56.48;25;6.9;1;0.04
Os12Qu012_286_20;Os12Qu012;Ossau;Gabas;1200;1194;Quercus;286;2020;3;286;12/10/2020;47;47;11.28;0.24;58.77;4.8;12.5;25;7.78;3;0.12
Os12Qu013_286_20;Os12Qu013;Ossau;Gabas;1200;1194;Quercus;286;2020;3;286;12/10/2020;183.5635359;183.5635359;36.87;0.200856885;188;9.6;24.1;25;8.17;7;0.28
Os16Qu001_286_20;Os16Qu001;Ossau;Artouste;1600;1614;Quercus;286;2020;3;286;12/10/2020;1;1;0.34;0.34;69.79;3;17.89;1;0.34;0;0
Os16Qu004_286_20;Os16Qu004;Ossau;Artouste;1600;1614;Quercus;286;2020;3;286;12/10/2020;0;0;0;NA;157.12;5.2;31.42;0;NA;NA;NA
Os16Qu010_286_20;Os16Qu010;Ossau;Artouste;1600;1614;Quercus;286;2020;3;286;12/10/2020;0;0;0;NA;116.11;15.8;15.38;0;NA;NA;NA
Lu01Qu012_300_20;Lu01Qu012;Luz;Laveyron;100;131;Quercus;300;2020;4;300;26/10/2020;61;62;138.6;2.272131148;4197;25.8;218.5;25;77.5;15;0.6
Lu01Qu038_300_20;Lu01Qu038;Luz;Laveyron;100;131;Quercus;300;2020;4;300;26/10/2020;261.5088106;261.5088106;514.1;1.965899347;1002;23.5;180.31;25;84.6;14;0.56
Lu01Qu071_300_20;Lu01Qu071;Luz;Laveyron;100;131;Quercus;300;2020;4;300;26/10/2020;546.5500945;547.5500945;891.8;1.631689408;416;27.4;83.69;25;64.1;20;0.8
Lu03Qu011_300_20;Lu03Qu011;Luz;Ibos;300;387;Quercus;300;2020;4;300;26/10/2020;0;0;0;NA;402;25.4;46.21;0;NA;NA;NA
Lu03Qu020_300_20;Lu03Qu020;Luz;Ibos;300;387;Quercus;300;2020;4;300;26/10/2020;2;2;1.9;0.95;444;27;78.35;2;1.9;1;0.5
Lu03Qu050_300_20;Lu03Qu050;Luz;Ibos;300;387;Quercus;300;2020;4;300;26/10/2020;4;4;10.1;2.525;981;31;99.87;4;10.1;2;0.5
Lu08Qu009_302_20;Lu08Qu009;Luz;Papillon;800;803;Quercus;302;2020;4;300;28/10/2020;7;7;7.5;1.071428571;233;10.3;29.54;7;7.5;1;0.142857143
Lu08Qu014_302_20;Lu08Qu014;Luz;Papillon;800;803;Quercus;302;2020;4;300;28/10/2020;0;0;0;NA;199;10.3;43.13;0;NA;NA;NA
Lu08Qu018_302_20;Lu08Qu018;Luz;Papillon;800;803;Quercus;302;2020;4;300;28/10/2020;0;0;0;NA;254;10.5;28.1;0;NA;NA;NA
Lu12Qu001_301_20;Lu12Qu001;Luz;Gedre-Bas;1200;1235;Quercus;301;2020;4;300;27/10/2020;276.2665862;283.2665862;244.8;0.886100644;1479;17.5;96.84;25;36.5;5;0.2
Lu12Qu008_301_20;Lu12Qu008;Luz;Gedre-Bas;1200;1235;Quercus;301;2020;4;300;27/10/2020;268.9646712;278.9646712;287.4;1.068541823;178;14;49.61;25;38.8;12;0.48
Lu12Qu010_301_20;Lu12Qu010;Luz;Gedre-Bas;1200;1235;Quercus;301;2020;4;300;27/10/2020;327.5914634;342.5914634;233.2;0.711862262;103;21;48.5;25;34.7;10;0.4
Lu16Qu036_301_20;Lu16Qu036;Luz;Peguere;1600;1630;Quercus;301;2020;4;300;27/10/2020;0;0;0;NA;801.97;13.1;74.95;0;NA;NA;NA
Lu16Qu037_301_20;Lu16Qu037;Luz;Peguere;1600;1630;Quercus;301;2020;4;300;27/10/2020;58;59;47.2;0.813793103;760.08;14.56;54.88;25;37.5;1;0.04
Lu16Qu038_301_20;Lu16Qu038;Luz;Peguere;1600;1630;Quercus;301;2020;4;300;27/10/2020;84;86;51.2;0.60952381;62.77;5.87;10.69;25;33.8;0;0
Os01Qu004_300_20;Os01Qu004;Ossau;Josbaig;100;259;Quercus;300;2020;4;300;26/10/2020;81;82;159.7;1.971604938;2901.46;32;163.97;25;81;7;0.28
Os01Qu010_300_20;Os01Qu010;Ossau;Josbaig;100;259;Quercus;300;2020;4;300;26/10/2020;19;19;52.9;2.784210526;1225;26.5;172.07;19;52.9;8;0.421052632
Os01Qu018_300_20;Os01Qu018;Ossau;Josbaig;100;259;Quercus;300;2020;4;300;26/10/2020;54;54;146.5;2.712962963;632;14.5;61.86;25;95.1;10;0.4
Os04Qu003_300_20;Os04Qu003;Ossau;Bager;400;422;Quercus;300;2020;4;300;26/10/2020;124;124;224.8;1.812903226;2518;35;164.14;25;85.1;14;0.56
Os04Qu006_300_20;Os04Qu006;Ossau;Bager;400;422;Quercus;300;2020;4;300;26/10/2020;0;0;0;NA;96;31;33.34;0;NA;NA;NA
Os04Qu024_300_20;Os04Qu024;Ossau;Bager;400;422;Quercus;300;2020;4;300;26/10/2020;0;0;0;NA;337;27.8;80.63;0;NA;NA;NA
Os08Qu008_300_20;Os08Qu008;Ossau;Le-Hourcq;800;841;Quercus;300;2020;4;300;26/10/2020;2;2;3.3;1.65;661.85;25;57.34;2;3.3;2;1
Os08Qu010_300_20;Os08Qu010;Ossau;Le-Hourcq;800;841;Quercus;300;2020;4;300;26/10/2020;0;0;0;NA;1060.25;30.1;54.65;0;NA;NA;NA
Os08Qu022_300_20;Os08Qu022;Ossau;Le-Hourcq;800;841;Quercus;300;2020;4;300;26/10/2020;2;2;4.3;2.15;653.27;24.75;49.3;2;4.3;2;1
Os12Qu002_300_20;Os12Qu002;Ossau;Gabas;1200;1194;Quercus;300;2020;4;300;26/10/2020;0;0;0;NA;213.31;14.3;56.48;0;NA;NA;NA
Os12Qu012_300_20;Os12Qu012;Ossau;Gabas;1200;1194;Quercus;300;2020;4;300;26/10/2020;0;0;0;NA;58.77;4.8;12.5;0;NA;NA;NA
Os12Qu013_300_20;Os12Qu013;Ossau;Gabas;1200;1194;Quercus;300;2020;4;300;26/10/2020;0;0;0;NA;188;9.6;24.1;0;NA;NA;NA
Os16Qu001_300_20;Os16Qu001;Ossau;Artouste;1600;1614;Quercus;300;2020;4;300;26/10/2020;15;15;5.1;0.34;69.79;3;17.89;15;5.1;0;0
Os16Qu004_300_20;Os16Qu004;Ossau;Artouste;1600;1614;Quercus;300;2020;4;300;26/10/2020;0;0;0;NA;157.12;5.2;31.42;0;NA;NA;NA
Os16Qu010_300_20;Os16Qu010;Ossau;Artouste;1600;1614;Quercus;300;2020;4;300;26/10/2020;1;1;0.2;0.2;116.11;15.8;15.38;1;0.2;0;0
Lu01Qu012_314_20;Lu01Qu012;Luz;Laveyron;100;131;Quercus;314;2020;5;314;09/11/2020;0;0;0;NA;4197;25.8;218.5;0;NA;NA;NA
Lu01Qu038_314_20;Lu01Qu038;Luz;Laveyron;100;131;Quercus;314;2020;5;314;09/11/2020;0;0;0;NA;1002;23.5;180.31;0;NA;NA;NA
Lu01Qu071_314_20;Lu01Qu071;Luz;Laveyron;100;131;Quercus;314;2020;5;314;09/11/2020;0;0;0;NA;416;27.4;83.69;0;NA;NA;NA
Lu03Qu011_314_20;Lu03Qu011;Luz;Ibos;300;387;Quercus;314;2020;5;314;09/11/2020;0;0;0;NA;402;25.4;46.21;0;NA;NA;NA
Lu03Qu020_314_20;Lu03Qu020;Luz;Ibos;300;387;Quercus;314;2020;5;314;09/11/2020;0;0;0;NA;444;27;78.35;0;NA;NA;NA
Lu03Qu050_314_20;Lu03Qu050;Luz;Ibos;300;387;Quercus;314;2020;5;314;09/11/2020;0;0;0;NA;981;31;99.87;0;NA;NA;NA
Lu08Qu009_316_20;Lu08Qu009;Luz;Papillon;800;803;Quercus;316;2020;5;314;09/11/2020;0;0;0;NA;233;10.3;29.54;0;NA;NA;NA
Lu08Qu014_316_20;Lu08Qu014;Luz;Papillon;800;803;Quercus;316;2020;5;314;09/11/2020;0;0;0;NA;199;10.3;43.13;0;NA;NA;NA
Lu08Qu018_316_20;Lu08Qu018;Luz;Papillon;800;803;Quercus;316;2020;5;314;09/11/2020;0;0;0;NA;254;10.5;28.1;0;NA;NA;NA
Lu12Qu001_315_20;Lu12Qu001;Luz;Gedre-Bas;1200;1235;Quercus;315;2020;5;314;09/11/2020;0;0;0;NA;1479;17.5;96.84;0;NA;NA;NA
Lu12Qu008_315_20;Lu12Qu008;Luz;Gedre-Bas;1200;1235;Quercus;315;2020;5;314;09/11/2020;0;0;0;NA;178;14;49.61;0;NA;NA;NA
Lu12Qu010_315_20;Lu12Qu010;Luz;Gedre-Bas;1200;1235;Quercus;315;2020;5;314;09/11/2020;0;0;0;NA;103;21;48.5;0;NA;NA;NA
Lu16Qu036_315_20;Lu16Qu036;Luz;Peguere;1600;1630;Quercus;315;2020;5;314;09/11/2020;0;0;0;NA;801.97;13.1;74.95;0;NA;NA;NA
Lu16Qu037_315_20;Lu16Qu037;Luz;Peguere;1600;1630;Quercus;315;2020;5;314;09/11/2020;173.241206;173.241206;59;0.340565627;760.08;14.56;54.88;19;NA;2;0.105263158
Lu16Qu038_315_20;Lu16Qu038;Luz;Peguere;1600;1630;Quercus;315;2020;5;314;09/11/2020;0;0;0;NA;62.77;5.87;10.69;0;NA;NA;NA
Os01Qu004_314_20;Os01Qu004;Ossau;Josbaig;100;259;Quercus;314;2020;5;314;09/11/2020;0;0;0;NA;2901.46;32;163.97;0;NA;NA;NA
Os01Qu010_314_20;Os01Qu010;Ossau;Josbaig;100;259;Quercus;314;2020;5;314;09/11/2020;0;0;0;NA;1225;26.5;172.07;0;NA;NA;NA
Os01Qu018_314_20;Os01Qu018;Ossau;Josbaig;100;259;Quercus;314;2020;5;314;09/11/2020;0;0;0;NA;632;14.5;61.86;0;NA;NA;NA
Os04Qu003_314_20;Os04Qu003;Ossau;Bager;400;422;Quercus;314;2020;5;314;09/11/2020;0;0;0;NA;2518;35;164.14;0;NA;NA;NA
Os04Qu006_314_20;Os04Qu006;Ossau;Bager;400;422;Quercus;314;2020;5;314;09/11/2020;0;0;0;NA;96;31;33.34;0;NA;NA;NA
Os04Qu024_314_20;Os04Qu024;Ossau;Bager;400;422;Quercus;314;2020;5;314;09/11/2020;0;0;0;NA;337;27.8;80.63;0;NA;NA;NA
Os08Qu008_314_20;Os08Qu008;Ossau;Le-Hourcq;800;841;Quercus;314;2020;5;314;09/11/2020;0;0;0;NA;661.85;25;57.34;0;NA;NA;NA
Os08Qu010_314_20;Os08Qu010;Ossau;Le-Hourcq;800;841;Quercus;314;2020;5;314;09/11/2020;0;0;0;NA;1060.25;30.1;54.65;0;NA;NA;NA
Os08Qu022_314_20;Os08Qu022;Ossau;Le-Hourcq;800;841;Quercus;314;2020;5;314;09/11/2020;0;0;0;NA;653.27;24.75;49.3;0;NA;NA;NA
Os12Qu002_314_20;Os12Qu002;Ossau;Gabas;1200;1194;Quercus;314;2020;5;314;09/11/2020;0;0;0;NA;213.31;14.3;56.48;0;NA;NA;NA
Os12Qu012_314_20;Os12Qu012;Ossau;Gabas;1200;1194;Quercus;314;2020;5;314;09/11/2020;0;0;0;NA;58.77;4.8;12.5;0;NA;NA;NA
Os12Qu013_314_20;Os12Qu013;Ossau;Gabas;1200;1194;Quercus;314;2020;5;314;09/11/2020;0;0;0;NA;188;9.6;24.1;0;NA;NA;NA
Os16Qu001_314_20;Os16Qu001;Ossau;Artouste;1600;1614;Quercus;314;2020;5;314;09/11/2020;0;0;0;NA;69.79;3;17.89;0;NA;NA;NA
Os16Qu004_314_20;Os16Qu004;Ossau;Artouste;1600;1614;Quercus;314;2020;5;314;09/11/2020;0;0;0;NA;157.12;5.2;31.42;0;NA;NA;NA
Os16Qu010_314_20;Os16Qu010;Ossau;Artouste;1600;1614;Quercus;314;2020;5;314;09/11/2020;0;0;0;NA;116.11;15.8;15.38;0;NA;NA;NA
